_id,file_name,label
6473f169049652456784e041,100100012.jpg,Live_Knot
6473f169049652456784e042,100100013.jpg,Quartzity
6473f169049652456784e043,100100014.jpg,Quartzity
6473f169049652456784e044,100100022.jpg,Dead_Knot
6473f169049652456784e045,100100023.jpg,Live_Knot
6473f169049652456784e046,100100024.jpg,Dead_Knot
6473f169049652456784e047,100100025.jpg,Live_Knot
6473f169049652456784e048,100100026.jpg,Dead_Knot
6473f169049652456784e049,100100027.jpg,Knot_Missing
6473f169049652456784e04a,100100028.jpg,clean
6473f169049652456784e04b,100100029.jpg,Live_Knot
6473f169049652456784e04c,100100030.jpg,Live_Knot
6473f169049652456784e04d,100100031.jpg,Dead_Knot
6473f169049652456784e04e,100100033.jpg,Knot_With_Crack
6473f169049652456784e04f,100100034.jpg,Live_Knot
6473f169049652456784e050,100100035.jpg,Dead_Knot
6473f169049652456784e051,100100036.jpg,Knot_With_Crack
6473f169049652456784e052,100100037.jpg,Dead_Knot
6473f169049652456784e053,100100038.jpg,Dead_Knot
6473f169049652456784e054,100100039.jpg,Knot_With_Crack
6473f169049652456784e055,100100040.jpg,Live_Knot
6473f169049652456784e056,100100041.jpg,Dead_Knot
6473f169049652456784e057,100100042.jpg,Live_Knot
6473f169049652456784e058,100100043.jpg,Knot_With_Crack
6473f169049652456784e059,100100044.jpg,Dead_Knot
6473f169049652456784e05a,100100045.jpg,Live_Knot
6473f169049652456784e05b,100100046.jpg,Knot_With_Crack
6473f169049652456784e05c,100100047.jpg,Dead_Knot
6473f169049652456784e05d,100100048.jpg,Dead_Knot
6473f169049652456784e05e,100100049.jpg,Knot_With_Crack
6473f169049652456784e05f,100100050.jpg,Dead_Knot
6473f169049652456784e060,100100051.jpg,Dead_Knot
6473f169049652456784e061,100100052.jpg,Dead_Knot
6473f169049652456784e062,100100053.jpg,Dead_Knot
6473f169049652456784e063,100100065.jpg,clean
6473f169049652456784e064,100100066.jpg,Live_Knot
6473f169049652456784e065,100100067.jpg,clean
6473f169049652456784e066,100100068.jpg,Live_Knot
6473f169049652456784e067,100100069.jpg,Live_Knot
6473f169049652456784e068,100100070.jpg,Live_Knot
6473f169049652456784e069,100100071.jpg,Live_Knot
6473f169049652456784e06a,100100072.jpg,Live_Knot
6473f169049652456784e06b,100100073.jpg,Dead_Knot
6473f169049652456784e06c,100100074.jpg,Live_Knot
6473f169049652456784e06d,100100075.jpg,Live_Knot
6473f169049652456784e06e,100100076.jpg,Live_Knot
6473f169049652456784e06f,100100077.jpg,Live_Knot
6473f169049652456784e070,100100078.jpg,Dead_Knot
6473f169049652456784e071,100100079.jpg,Live_Knot
6473f169049652456784e072,100100080.jpg,Live_Knot
6473f169049652456784e073,100100081.jpg,Live_Knot
6473f169049652456784e074,100100082.jpg,clean
6473f169049652456784e075,100100083.jpg,Knot_With_Crack
6473f169049652456784e076,100100084.jpg,clean
6473f169049652456784e077,100200000.jpg,Live_Knot
6473f169049652456784e078,100200001.jpg,Dead_Knot
6473f169049652456784e079,100200002.jpg,Dead_Knot
6473f169049652456784e07a,100200003.jpg,Dead_Knot
6473f169049652456784e07b,100200004.jpg,Knot_With_Crack
6473f169049652456784e07c,100200005.jpg,Knot_With_Crack
6473f169049652456784e07d,100200006.jpg,Dead_Knot
6473f169049652456784e07e,100200007.jpg,Dead_Knot
6473f169049652456784e07f,100200009.jpg,Dead_Knot
6473f169049652456784e080,100200010.jpg,Live_Knot
6473f169049652456784e081,100200011.jpg,Dead_Knot
6473f169049652456784e082,100200012.jpg,Live_Knot
6473f169049652456784e083,100200014.jpg,Knot_Missing
6473f169049652456784e084,100200015.jpg,Dead_Knot
6473f169049652456784e085,100400000.jpg,Knot_Missing
6473f169049652456784e086,100400001.jpg,Quartzity
6473f169049652456784e087,100400002.jpg,Dead_Knot
6473f169049652456784e088,100400003.jpg,Quartzity
6473f169049652456784e089,100400004.jpg,Live_Knot
6473f169049652456784e08a,100400005.jpg,Crack
6473f169049652456784e08b,100400012.jpg,Dead_Knot
6473f169049652456784e08c,100400013.jpg,Live_Knot
6473f169049652456784e08d,100400014.jpg,Knot_Missing
6473f169049652456784e08e,100400015.jpg,Knot_Missing
6473f169049652456784e08f,100400016.jpg,Dead_Knot
6473f169049652456784e090,100400017.jpg,Dead_Knot
6473f169049652456784e091,100400018.jpg,Dead_Knot
6473f169049652456784e092,100400019.jpg,Knot_Missing
6473f169049652456784e093,100400020.jpg,Dead_Knot
6473f169049652456784e094,100400021.jpg,Dead_Knot
6473f169049652456784e095,100400022.jpg,Live_Knot
6473f169049652456784e096,100400023.jpg,Live_Knot
6473f169049652456784e097,100400024.jpg,Live_Knot
6473f169049652456784e098,100400025.jpg,Live_Knot
6473f169049652456784e099,100400026.jpg,Live_Knot
6473f169049652456784e09a,100400027.jpg,Live_Knot
6473f169049652456784e09b,100400028.jpg,Knot_Missing
6473f169049652456784e09c,100400029.jpg,Live_Knot
6473f169049652456784e09d,100400030.jpg,Dead_Knot
6473f169049652456784e09e,100400031.jpg,Live_Knot
6473f169049652456784e09f,100400032.jpg,Knot_Missing
6473f169049652456784e0a0,100400033.jpg,Live_Knot
6473f169049652456784e0a1,100400034.jpg,Live_Knot
6473f169049652456784e0a2,100400035.jpg,Live_Knot
6473f169049652456784e0a3,100400036.jpg,Live_Knot
6473f169049652456784e0a4,100400037.jpg,Knot_With_Crack
6473f169049652456784e0a5,100400038.jpg,Live_Knot
6473f169049652456784e0a6,100400039.jpg,Dead_Knot
6473f169049652456784e0a7,100400040.jpg,Live_Knot
6473f169049652456784e0a8,100400041.jpg,Knot_With_Crack
6473f169049652456784e0a9,100400042.jpg,Live_Knot
6473f169049652456784e0aa,100400052.jpg,Dead_Knot
6473f169049652456784e0ab,100400053.jpg,Dead_Knot
6473f169049652456784e0ac,100400054.jpg,Dead_Knot
6473f169049652456784e0ad,100400055.jpg,Dead_Knot
6473f169049652456784e0ae,100400056.jpg,Dead_Knot
6473f169049652456784e0af,100400057.jpg,Dead_Knot
6473f169049652456784e0b0,100400058.jpg,Dead_Knot
6473f169049652456784e0b1,100400059.jpg,Knot_Missing
6473f169049652456784e0b2,100400060.jpg,Live_Knot
6473f169049652456784e0b3,100400061.jpg,Knot_Missing
6473f169049652456784e0b4,100400062.jpg,Dead_Knot
6473f169049652456784e0b5,100400063.jpg,Dead_Knot
6473f169049652456784e0b6,100400064.jpg,Dead_Knot
6473f169049652456784e0b7,100400065.jpg,Dead_Knot
6473f169049652456784e0b8,100400066.jpg,Knot_Missing
6473f169049652456784e0b9,100400067.jpg,Knot_Missing
6473f169049652456784e0ba,100400068.jpg,Live_Knot
6473f169049652456784e0bb,100400069.jpg,Dead_Knot
6473f169049652456784e0bc,100400070.jpg,Dead_Knot
6473f169049652456784e0bd,100400071.jpg,Dead_Knot
6473f169049652456784e0be,100400072.jpg,Dead_Knot
6473f169049652456784e0bf,100400073.jpg,Dead_Knot
6473f169049652456784e0c0,100400074.jpg,Dead_Knot
6473f169049652456784e0c1,100400075.jpg,Knot_Missing
6473f169049652456784e0c2,100400076.jpg,Dead_Knot
6473f169049652456784e0c3,100400077.jpg,Dead_Knot
6473f169049652456784e0c4,100400078.jpg,Dead_Knot
6473f169049652456784e0c5,100400079.jpg,Dead_Knot
6473f169049652456784e0c6,100400080.jpg,Dead_Knot
6473f169049652456784e0c7,100400081.jpg,Knot_With_Crack
6473f169049652456784e0c8,100400082.jpg,Dead_Knot
6473f169049652456784e0c9,100500000.jpg,Dead_Knot
6473f169049652456784e0ca,100500002.jpg,Live_Knot
6473f169049652456784e0cb,100500003.jpg,Knot_With_Crack
6473f169049652456784e0cc,100500004.jpg,Knot_With_Crack
6473f169049652456784e0cd,100500005.jpg,Dead_Knot
6473f169049652456784e0ce,100500006.jpg,Dead_Knot
6473f169049652456784e0cf,100500008.jpg,Knot_With_Crack
6473f169049652456784e0d0,100500009.jpg,Dead_Knot
6473f169049652456784e0d1,100500010.jpg,Live_Knot
6473f169049652456784e0d2,100500011.jpg,Dead_Knot
6473f169049652456784e0d3,100500012.jpg,clean
6473f169049652456784e0d4,100500013.jpg,Knot_With_Crack
6473f169049652456784e0d5,100500014.jpg,Dead_Knot
6473f169049652456784e0d6,100500015.jpg,Dead_Knot
6473f169049652456784e0d7,100500016.jpg,Dead_Knot
6473f169049652456784e0d8,100500023.jpg,Dead_Knot
6473f169049652456784e0d9,100500024.jpg,Dead_Knot
6473f169049652456784e0da,100500025.jpg,clean
6473f169049652456784e0db,100500026.jpg,Dead_Knot
6473f169049652456784e0dc,100500027.jpg,clean
6473f169049652456784e0dd,100500028.jpg,Dead_Knot
6473f169049652456784e0de,100500029.jpg,Knot_With_Crack
6473f169049652456784e0df,100500030.jpg,Live_Knot
6473f169049652456784e0e0,100500031.jpg,Dead_Knot
6473f169049652456784e0e1,100500032.jpg,clean
6473f169049652456784e0e2,100500033.jpg,clean
6473f169049652456784e0e3,100500034.jpg,Live_Knot
6473f169049652456784e0e4,100500035.jpg,Dead_Knot
6473f169049652456784e0e5,100500036.jpg,Dead_Knot
6473f169049652456784e0e6,100500037.jpg,clean
6473f169049652456784e0e7,100500038.jpg,Dead_Knot
6473f169049652456784e0e8,100500039.jpg,Dead_Knot
6473f169049652456784e0e9,100500040.jpg,clean
6473f169049652456784e0ea,100500041.jpg,clean
6473f169049652456784e0eb,100500042.jpg,Dead_Knot
6473f169049652456784e0ec,100500043.jpg,Dead_Knot
6473f169049652456784e0ed,100500044.jpg,clean
6473f169049652456784e0ee,100500045.jpg,clean
6473f169049652456784e0ef,100500046.jpg,Dead_Knot
6473f169049652456784e0f0,100500047.jpg,Dead_Knot
6473f169049652456784e0f1,100500048.jpg,Dead_Knot
6473f169049652456784e0f2,100500049.jpg,clean
6473f169049652456784e0f3,100500050.jpg,Live_Knot
6473f169049652456784e0f4,100500051.jpg,Dead_Knot
6473f169049652456784e0f5,100500052.jpg,Dead_Knot
6473f169049652456784e0f6,100500053.jpg,Crack
6473f169049652456784e0f7,100500078.jpg,Knot_With_Crack
6473f169049652456784e0f8,100500079.jpg,Live_Knot
6473f169049652456784e0f9,100500080.jpg,clean
6473f169049652456784e0fa,100500081.jpg,Dead_Knot
6473f169049652456784e0fb,100500083.jpg,Dead_Knot
6473f169049652456784e0fc,100500084.jpg,Dead_Knot
6473f169049652456784e0fd,100700000.jpg,Dead_Knot
6473f169049652456784e0fe,100700001.jpg,Knot_With_Crack
6473f169049652456784e0ff,100700002.jpg,clean
6473f169049652456784e100,100700003.jpg,Dead_Knot
6473f169049652456784e101,100700004.jpg,Knot_With_Crack
6473f169049652456784e102,100700005.jpg,Live_Knot
6473f169049652456784e103,100700006.jpg,Dead_Knot
6473f169049652456784e104,100700007.jpg,Knot_With_Crack
6473f169049652456784e105,100700008.jpg,Dead_Knot
6473f169049652456784e106,100700009.jpg,Knot_With_Crack
6473f169049652456784e107,100700010.jpg,clean
6473f169049652456784e108,100700011.jpg,clean
6473f169049652456784e109,100700012.jpg,Knot_With_Crack
6473f169049652456784e10a,100700013.jpg,Dead_Knot
6473f169049652456784e10b,100700014.jpg,Knot_With_Crack
6473f169049652456784e10c,100700015.jpg,clean
6473f169049652456784e10d,100700016.jpg,Dead_Knot
6473f169049652456784e10e,100700023.jpg,Live_Knot
6473f169049652456784e10f,100700024.jpg,Live_Knot
6473f169049652456784e110,100700025.jpg,Live_Knot
6473f169049652456784e111,100700026.jpg,Live_Knot
6473f169049652456784e112,100700027.jpg,Live_Knot
6473f169049652456784e113,100700028.jpg,Live_Knot
6473f169049652456784e114,100700029.jpg,Live_Knot
6473f169049652456784e115,100700030.jpg,Dead_Knot
6473f169049652456784e116,100700031.jpg,Dead_Knot
6473f169049652456784e117,100700032.jpg,Live_Knot
6473f169049652456784e118,100700033.jpg,Dead_Knot
6473f169049652456784e119,100700034.jpg,Live_Knot
6473f169049652456784e11a,100700035.jpg,Live_Knot
6473f169049652456784e11b,100700036.jpg,Live_Knot
6473f169049652456784e11c,100700037.jpg,Knot_Missing
6473f169049652456784e11d,100700038.jpg,Live_Knot
6473f169049652456784e11e,100700039.jpg,Live_Knot
6473f169049652456784e11f,100700040.jpg,Live_Knot
6473f169049652456784e120,100700041.jpg,Live_Knot
6473f169049652456784e121,100700042.jpg,Dead_Knot
6473f169049652456784e122,100700043.jpg,Live_Knot
6473f169049652456784e123,100700044.jpg,Live_Knot
6473f169049652456784e124,100700045.jpg,Live_Knot
6473f169049652456784e125,100700046.jpg,Live_Knot
6473f169049652456784e126,100700047.jpg,Dead_Knot
6473f169049652456784e127,100700048.jpg,Live_Knot
6473f169049652456784e128,100700049.jpg,Live_Knot
6473f169049652456784e129,100700050.jpg,Dead_Knot
6473f169049652456784e12a,100700051.jpg,Live_Knot
6473f169049652456784e12b,100700052.jpg,Dead_Knot
6473f169049652456784e12c,100700053.jpg,Live_Knot
6473f169049652456784e12d,100700054.jpg,Crack
6473f169049652456784e12e,100700068.jpg,Dead_Knot
6473f169049652456784e12f,100700070.jpg,Dead_Knot
6473f169049652456784e130,100700071.jpg,Quartzity
6473f169049652456784e131,100700072.jpg,Dead_Knot
6473f169049652456784e132,100700073.jpg,Live_Knot
6473f169049652456784e133,100700074.jpg,Live_Knot
6473f169049652456784e134,100700075.jpg,Dead_Knot
6473f169049652456784e135,100700076.jpg,Dead_Knot
6473f169049652456784e136,100700077.jpg,Dead_Knot
6473f169049652456784e137,100700078.jpg,Dead_Knot
6473f169049652456784e138,100700079.jpg,Live_Knot
6473f169049652456784e139,100700080.jpg,Live_Knot
6473f169049652456784e13a,100700081.jpg,Dead_Knot
6473f169049652456784e13b,100700082.jpg,Live_Knot
6473f169049652456784e13c,100700083.jpg,Live_Knot
6473f169049652456784e13d,100700084.jpg,Live_Knot
6473f169049652456784e13e,101100000.jpg,Live_Knot
6473f169049652456784e13f,101100001.jpg,Knot_With_Crack
6473f169049652456784e140,101100002.jpg,Live_Knot
6473f169049652456784e141,101100003.jpg,Live_Knot
6473f169049652456784e142,101100004.jpg,Dead_Knot
6473f169049652456784e143,101100005.jpg,Live_Knot
6473f169049652456784e144,101100006.jpg,Live_Knot
6473f169049652456784e145,101100007.jpg,Dead_Knot
6473f169049652456784e146,101100008.jpg,Dead_Knot
6473f169049652456784e147,101100009.jpg,Dead_Knot
6473f169049652456784e148,101100010.jpg,Live_Knot
6473f169049652456784e149,101100011.jpg,Live_Knot
6473f169049652456784e14a,101100012.jpg,Live_Knot
6473f169049652456784e14b,101100013.jpg,Crack
6473f169049652456784e14c,101100021.jpg,Resin
6473f169049652456784e14d,101100022.jpg,Live_Knot
6473f169049652456784e14e,101100023.jpg,Dead_Knot
6473f169049652456784e14f,101100024.jpg,Dead_Knot
6473f169049652456784e150,101100025.jpg,Dead_Knot
6473f169049652456784e151,101100026.jpg,Live_Knot
6473f169049652456784e152,101100027.jpg,Live_Knot
6473f169049652456784e153,101100028.jpg,Live_Knot
6473f169049652456784e154,101100029.jpg,Live_Knot
6473f169049652456784e155,101100030.jpg,clean
6473f169049652456784e156,101100031.jpg,clean
6473f169049652456784e157,101100032.jpg,Knot_With_Crack
6473f169049652456784e158,101100033.jpg,Live_Knot
6473f169049652456784e159,101100034.jpg,Live_Knot
6473f169049652456784e15a,101100035.jpg,clean
6473f169049652456784e15b,101100036.jpg,Dead_Knot
6473f169049652456784e15c,101100037.jpg,Knot_With_Crack
6473f169049652456784e15d,101100038.jpg,Live_Knot
6473f169049652456784e15e,101100039.jpg,Live_Knot
6473f169049652456784e15f,101100040.jpg,Live_Knot
6473f169049652456784e160,101100041.jpg,clean
6473f169049652456784e161,101100042.jpg,Live_Knot
6473f169049652456784e162,101100044.jpg,Live_Knot
6473f169049652456784e163,101100045.jpg,Knot_With_Crack
6473f169049652456784e164,101100046.jpg,Live_Knot
6473f169049652456784e165,101100047.jpg,Dead_Knot
6473f169049652456784e166,101100048.jpg,Dead_Knot
6473f169049652456784e167,101100049.jpg,Live_Knot
6473f169049652456784e168,101100050.jpg,Live_Knot
6473f169049652456784e169,101100051.jpg,Live_Knot
6473f169049652456784e16a,101100052.jpg,Crack
6473f169049652456784e16b,101100059.jpg,Live_Knot
6473f169049652456784e16c,101100060.jpg,Dead_Knot
6473f169049652456784e16d,101100061.jpg,Dead_Knot
6473f169049652456784e16e,101100062.jpg,Dead_Knot
6473f169049652456784e16f,101100063.jpg,clean
6473f169049652456784e170,101100064.jpg,Dead_Knot
6473f169049652456784e171,101100065.jpg,Dead_Knot
6473f169049652456784e172,101100066.jpg,Live_Knot
6473f169049652456784e173,101100067.jpg,Dead_Knot
6473f169049652456784e174,101100068.jpg,Live_Knot
6473f169049652456784e175,101100069.jpg,Live_Knot
6473f169049652456784e176,101100070.jpg,Live_Knot
6473f169049652456784e177,101100071.jpg,Resin
6473f169049652456784e178,101100072.jpg,Dead_Knot
6473f169049652456784e179,101100073.jpg,Live_Knot
6473f169049652456784e17a,101100074.jpg,Dead_Knot
6473f169049652456784e17b,101100075.jpg,Live_Knot
6473f169049652456784e17c,101100076.jpg,Dead_Knot
6473f169049652456784e17d,101100077.jpg,Dead_Knot
6473f169049652456784e17e,101100078.jpg,Dead_Knot
6473f169049652456784e17f,101100079.jpg,Live_Knot
6473f169049652456784e180,101100080.jpg,Dead_Knot
6473f169049652456784e181,101100081.jpg,Live_Knot
6473f169049652456784e182,101100082.jpg,Live_Knot
6473f169049652456784e183,101100083.jpg,Knot_Missing
6473f169049652456784e184,101100084.jpg,Resin
6473f169049652456784e185,101500000.jpg,Dead_Knot
6473f169049652456784e186,101500001.jpg,Dead_Knot
6473f169049652456784e187,101500002.jpg,Dead_Knot
6473f169049652456784e188,101500003.jpg,Dead_Knot
6473f169049652456784e189,101500004.jpg,clean
6473f169049652456784e18a,101500005.jpg,Knot_With_Crack
6473f169049652456784e18b,101500006.jpg,clean
6473f169049652456784e18c,101500007.jpg,Live_Knot
6473f169049652456784e18d,101500008.jpg,Dead_Knot
6473f169049652456784e18e,101500009.jpg,Dead_Knot
6473f169049652456784e18f,101500010.jpg,Knot_With_Crack
6473f169049652456784e190,101500011.jpg,Live_Knot
6473f169049652456784e191,101500012.jpg,Dead_Knot
6473f169049652456784e192,101500013.jpg,Resin
6473f169049652456784e193,101500014.jpg,Dead_Knot
6473f169049652456784e194,101500015.jpg,Dead_Knot
6473f169049652456784e195,101500016.jpg,Knot_With_Crack
6473f169049652456784e196,101500017.jpg,Dead_Knot
6473f169049652456784e197,101500018.jpg,Knot_With_Crack
6473f169049652456784e198,101500019.jpg,Live_Knot
6473f169049652456784e199,101500020.jpg,Dead_Knot
6473f169049652456784e19a,101500021.jpg,Dead_Knot
6473f169049652456784e19b,101500022.jpg,Dead_Knot
6473f169049652456784e19c,101500023.jpg,Knot_With_Crack
6473f169049652456784e19d,101500024.jpg,Dead_Knot
6473f169049652456784e19e,101500025.jpg,Crack
6473f169049652456784e19f,101500026.jpg,Dead_Knot
6473f169049652456784e1a0,101500036.jpg,Dead_Knot
6473f169049652456784e1a1,101500037.jpg,Dead_Knot
6473f169049652456784e1a2,101500038.jpg,Dead_Knot
6473f169049652456784e1a3,101500039.jpg,Dead_Knot
6473f169049652456784e1a4,101500040.jpg,Dead_Knot
6473f169049652456784e1a5,101500041.jpg,Live_Knot
6473f169049652456784e1a6,101500042.jpg,clean
6473f169049652456784e1a7,101500043.jpg,clean
6473f169049652456784e1a8,101500044.jpg,Knot_With_Crack
6473f169049652456784e1a9,101500045.jpg,clean
6473f169049652456784e1aa,101500046.jpg,Live_Knot
6473f169049652456784e1ab,101500047.jpg,Dead_Knot
6473f169049652456784e1ac,101500048.jpg,Dead_Knot
6473f169049652456784e1ad,101500049.jpg,Live_Knot
6473f169049652456784e1ae,101500050.jpg,Live_Knot
6473f169049652456784e1af,101500051.jpg,Dead_Knot
6473f169049652456784e1b0,101500052.jpg,Knot_With_Crack
6473f169049652456784e1b1,101500053.jpg,Live_Knot
6473f169049652456784e1b2,101500054.jpg,Knot_Missing
6473f169049652456784e1b3,101500055.jpg,Knot_With_Crack
6473f169049652456784e1b4,101500056.jpg,Live_Knot
6473f169049652456784e1b5,101500057.jpg,Live_Knot
6473f169049652456784e1b6,101500058.jpg,Dead_Knot
6473f169049652456784e1b7,101500059.jpg,Dead_Knot
6473f169049652456784e1b8,101500060.jpg,Dead_Knot
6473f169049652456784e1b9,101500061.jpg,Dead_Knot
6473f169049652456784e1ba,101500062.jpg,Live_Knot
6473f169049652456784e1bb,101500063.jpg,Knot_With_Crack
6473f169049652456784e1bc,101500064.jpg,Dead_Knot
6473f169049652456784e1bd,101500065.jpg,Dead_Knot
6473f169049652456784e1be,101500066.jpg,Dead_Knot
6473f169049652456784e1bf,101500075.jpg,Live_Knot
6473f169049652456784e1c0,101500076.jpg,Dead_Knot
6473f169049652456784e1c1,101500077.jpg,Dead_Knot
6473f169049652456784e1c2,101500078.jpg,Dead_Knot
6473f169049652456784e1c3,101500079.jpg,Dead_Knot
6473f169049652456784e1c4,101500080.jpg,Live_Knot
6473f169049652456784e1c5,101500081.jpg,Dead_Knot
6473f169049652456784e1c6,101500082.jpg,Dead_Knot
6473f169049652456784e1c7,101500083.jpg,Dead_Knot
6473f169049652456784e1c8,101500084.jpg,Live_Knot
6473f169049652456784e1c9,101600000.jpg,Live_Knot
6473f169049652456784e1ca,101600001.jpg,Live_Knot
6473f169049652456784e1cb,101600002.jpg,Live_Knot
6473f169049652456784e1cc,101600003.jpg,Knot_With_Crack
6473f169049652456784e1cd,101600004.jpg,Resin
6473f169049652456784e1ce,101600005.jpg,Live_Knot
6473f169049652456784e1cf,101600006.jpg,Live_Knot
6473f169049652456784e1d0,101600007.jpg,Dead_Knot
6473f169049652456784e1d1,101600008.jpg,clean
6473f169049652456784e1d2,101600009.jpg,Dead_Knot
6473f169049652456784e1d3,101600010.jpg,Dead_Knot
6473f169049652456784e1d4,101600011.jpg,clean
6473f169049652456784e1d5,101600012.jpg,Live_Knot
6473f169049652456784e1d6,101600013.jpg,Live_Knot
6473f169049652456784e1d7,101600014.jpg,Live_Knot
6473f169049652456784e1d8,101600015.jpg,Dead_Knot
6473f169049652456784e1d9,101600016.jpg,Knot_With_Crack
6473f169049652456784e1da,101600017.jpg,Knot_With_Crack
6473f169049652456784e1db,101600018.jpg,clean
6473f169049652456784e1dc,101600019.jpg,clean
6473f169049652456784e1dd,101600020.jpg,clean
6473f169049652456784e1de,101600021.jpg,Knot_With_Crack
6473f169049652456784e1df,101600022.jpg,clean
6473f169049652456784e1e0,101600023.jpg,Dead_Knot
6473f169049652456784e1e1,101600024.jpg,clean
6473f169049652456784e1e2,101600025.jpg,Dead_Knot
6473f169049652456784e1e3,101600026.jpg,Dead_Knot
6473f169049652456784e1e4,101600027.jpg,Knot_With_Crack
6473f169049652456784e1e5,101600028.jpg,clean
6473f169049652456784e1e6,101600029.jpg,Live_Knot
6473f169049652456784e1e7,101600030.jpg,Dead_Knot
6473f169049652456784e1e8,101600057.jpg,Dead_Knot
6473f169049652456784e1e9,101600058.jpg,Dead_Knot
6473f169049652456784e1ea,101600059.jpg,Dead_Knot
6473f169049652456784e1eb,101600060.jpg,clean
6473f169049652456784e1ec,101600061.jpg,Dead_Knot
6473f169049652456784e1ed,101600062.jpg,clean
6473f169049652456784e1ee,101600063.jpg,Dead_Knot
